,Sentiment,Message
4617,2,"the om helsinki 25 ended 0.47 pct lower at 3,150.55 and the om helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover ."
4618,1,"the podcast , sees harple provide the low-down on gypsii 's platform , which takes someone 's location and demographic information to produce a contetual inde of the world around them ."
4619,2,"when this information was released on 5 september 2008 , nokia 's american depositary shares fell by 8 % ."
4620,1,"- among other finnish shares traded in the us , stora enso closed 0.33 pct lower at 12.11 eur , upm-kymmene was up 0.28 pct at 18.10 eur , and metso was down 0.13 pct at 31.06 eur ."
4621,2,"finnish construction company yit is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 ."
4622,2,"at 10.33 am , huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the om helsinki 25 was 0.32 pct higher at 3,332.41 , and the om helsinki was up 0.47 pct at 11,687.32 ."
4623,2,"at 12.59 pm , the om helsinki 25 inde was 0.32 pct lower at 2,694.81 ."
4624,2,"at the close , the om helsinki 25 was 0.01 pct lower at 3,067.64 points and the om helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover ."
4625,1,"body the credit falls due february 24 , 2014 ."
4626,2,"capacity will ease at its seikku sawmill in pori and alholma sawmill in pietarsaari and result in 60 people being laid off for around si weeks starting mid-may , it said ."
4627,1,"however , two of the previously ordered sets will start producing electricity at the end of october 2010 , it said ."
4628,1,"sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said ."
4629,2,the company confirmed its estimate for lower revenue for the whole 2009 than the year-ago eur 93.9 million usd 137.3 m as given in the interim report on august 5 .
4630,2,the company epects its net sales for the whole 2009 to remain below the 2008 level .
4631,2,the measures result from decreased demand in technical design and product information .
4632,2,"the om nordic 40 omn40 inde , comprising the 40 most traded nordic stocks on the nasdaq om echange , closed down 0.87 % at 1,064.14 points on thursday ."
4633,2,the repurchases shall decrease the distributable capital and reserves .
4634,2,- net sales for the period are epected to fall well below that of last year and the result after non-recurring items is epected to be in the red .
4635,2,"in finland , the bank of +_land reports its operating profit fell to eur 6.1 mn in the second quarter of 2008 from eur 7.5 mn in the second quarter of 2007 ."
4636,2,"budapest , august 10 mti - finnish electronics maker elcoteq will lay off 700 workers at its plants in pecs s hungary at the end of september because of falling orders , communications director for elcoteq 's local unit , zoltan krippl told mti on monday ."
4637,2,earnings per share eps in 2005 decreased to eur0 .66 from eur1 .15 in 2004 .
4638,2,"finnair 's tallinn-based subsidiary , aero as , carried 23,335 passengers , a decline of 60.8 % , on routes between helsinki and the baltic capitals and within southern finland ."
4639,2,"helsinki af - kesko corp is epected to report a lower second quarter eps today due to ta charges , but other earnings lines are seen higher year-on-year , analysts said ."
4640,2,"in q1 of 2009 , bank of +_land 's net interest income weakened by 10 % to eur 9.1 mn ."
4641,2,"adpnews - aug 3 , 2009 - finnish media group ilkka-yhtyma oyj hel : ilk2s said today its net profit fell 45 % on the year to eur 5.9 million usd 8.4 m in the first half of 2009 ."
4642,2,operating profit for 2009 lower than outlook published earlier .
4643,2,operating profit for continuing operations fell to eur 48.3 mn from eur 72.4 mn in the first half of 2007 .
4644,2,"revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 ."
4645,2,"sampo bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 ."
4646,2,sanoma news ' advertising sales decreased by 22 % during the year .
4647,2,"26 october 2010 - finnish environmental management company lassila & tikanoja oyj ( hel : lat1v ) , or l&t , said today its net profit declined to eur20 .9 m for the first nine months of 2010 from eur27 .6 m for the same period a year earlier ."
4648,2,finnish bank of +_land reports its operating profit fell to eur 4.9 mn in the third quarter of 2007 from eur 5.6 mn in the third quarter of 2006 .
4649,2,"finnish bank of +_land reports operating profit of eur 2.2 mn in the first quarter of 2010 , down from eur 6.3 mn in the corresponding period in 2009 ."
4650,2,"finnish electronics contract manufacturer scanfil reports net sales of eur 241.2 mn in 2006 , down from eur 321.6 mn in 2005 ."
4651,2,"finnish electronics contract manufacturer scanfil reports net sales of eur 58.9 mn in the second quarter of 2007 , down from eur 62.4 mn a year earlier ."
4652,2,"finnish eel composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to eur 19.2 mn from eur 19.3 mn in the corresponding period in 2009 ."
4653,2,"finnish geosentric 's net sales decreased to eur 939,000 in january-march 2009 ."
4654,2,"finnish kemira 's net sales eur decreased to eur 1,259.6 mn in january-june 2009 from eur 1,425.1 mn in january-june 2008 ."
4655,2,"finnish plumbing and heating systems supplier uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to eur 949.2 mn from eur 1,047.4 mn in 2007 ."
4656,2,"finnish plumbing and heating systems supplier uponor 's net sales in continuing business operations decreased to eur 249.1 mn in july-september 2008 , compared to eur 262.1 mn in the third quarter of 2007 ."
4657,2,"finnish scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of eur 108.7 mn in the first half of 2008 , down from eur 111.1 mn a year earlier ."
